OTU_ID	1	2	3	4	5	6	7	8	9	10	11	12	13	Frequency
4389	1	0	2	0	0	0	1	0	0	0	0	0	0	3
3747	0	0	0	0	0	1	0	0	0	2	0	0	1	3
4274	0	0	0	0	0	0	1	0	0	0	2	1	0	3
3196	0	1	0	0	2	0	0	0	0	1	0	0	0	3
3012	0	0	0	0	0	1	0	0	1	0	2	0	0	3
3672	0	1	0	0	0	0	0	0	0	0	2	0	1	3
1638	0	0	1	0	0	0	0	1	0	0	0	0	2	3
2233	0	0	0	0	0	0	1	0	0	2	0	0	1	3
3584	0	0	0	0	0	0	0	1	0	1	0	2	0	3
4176	0	0	0	0	0	0	1	0	0	2	1	0	0	3
5537	0	0	0	0	0	1	0	0	1	0	0	2	0	3
3843	1	0	0	1	2	0	0	0	0	0	0	0	0	3
4908	0	0	2	0	0	1	0	0	1	0	0	0	0	3
4308	0	0	0	1	0	1	0	2	0	0	0	0	0	3
4941	0	0	0	0	0	0	0	2	2	1	0	0	0	3
4940	1	1	0	0	0	0	3	0	0	0	0	0	0	3
2276	0	2	2	0	0	0	1	0	0	0	0	0	0	3
2061	0	0	0	0	0	0	0	3	1	0	1	0	0	3
5257	0	0	1	3	0	0	0	0	0	0	1	0	0	3
5285	0	1	0	3	0	1	0	0	0	0	0	0	0	3
2073	1	0	0	0	0	0	0	0	0	0	0	3	1	3
5243	0	0	0	0	0	0	0	1	1	0	0	3	0	3
3639	1	0	0	0	2	0	2	0	0	0	0	0	0	3
3607	0	2	0	0	2	1	0	0	0	0	0	0	0	3
4784	0	0	0	0	0	0	1	0	0	3	0	0	1	3
2699	0	0	0	0	0	0	0	2	2	0	0	0	1	3
3638	1	0	0	3	1	0	0	0	0	0	0	0	0	3
3019	1	0	0	0	0	0	2	0	0	0	0	2	0	3
5265	0	0	0	0	0	1	0	0	2	2	0	0	0	3
4833	0	0	3	0	0	1	1	0	0	0	0	0	0	3
4179	0	0	2	2	0	0	0	0	0	0	0	1	0	3
5153	1	0	0	0	0	0	0	2	0	3	0	0	0	3
3557	2	1	0	3	0	0	0	0	0	0	0	0	0	3
2675	0	0	0	0	0	0	0	3	1	0	0	2	0	3
3614	0	0	0	0	0	1	0	0	3	2	0	0	0	3
2937	0	0	1	0	0	1	0	0	0	4	0	0	0	3
4932	1	0	0	0	2	0	3	0	0	0	0	0	0	3
3643	0	0	0	0	0	0	0	3	1	0	2	0	0	3
3943	0	0	0	0	1	0	0	0	0	3	2	0	0	3
3942	0	2	0	0	0	1	0	0	0	3	0	0	0	3
2525	0	1	0	0	0	2	0	0	0	3	0	0	0	3
2594	0	0	0	0	0	0	0	2	3	1	0	0	0	3
3987	0	0	2	0	0	1	0	0	0	4	0	0	0	3
3925	0	0	0	0	0	0	0	0	0	0	2	1	4	3
2482	0	0	0	0	0	0	0	5	0	1	0	0	1	3
2356	1	0	3	3	0	0	0	0	0	0	0	0	0	3
1954	0	2	0	0	4	1	0	0	0	0	0	0	0	3
4825	0	1	0	0	5	1	0	0	0	0	0	0	0	3
1714	0	0	1	0	0	4	0	2	0	0	0	0	0	3
4863	0	0	2	0	0	0	3	0	0	0	0	2	0	3
3041	0	0	4	0	0	2	1	0	0	0	0	0	0	3
5434	1	0	0	0	3	0	3	0	0	0	0	0	0	3
472	0	0	0	0	2	0	0	3	0	0	0	2	0	3
3439	0	3	0	0	0	0	0	1	0	0	0	0	4	3
1425	0	0	0	0	0	6	0	0	0	1	0	1	0	3
5002	0	0	0	0	0	0	0	0	0	1	1	0	6	3
4957	0	0	0	0	0	0	0	0	3	4	1	0	0	3
3510	0	5	0	0	0	0	0	0	0	1	0	0	2	3
1733	0	0	1	0	0	0	0	0	2	5	0	0	0	3
2521	4	2	0	0	0	2	0	0	0	0	0	0	0	3
2702	0	0	0	0	0	2	5	0	0	0	0	1	0	3
4816	2	0	0	0	0	2	4	0	0	0	0	0	0	3
3238	2	0	0	4	0	0	0	0	2	0	0	0	0	3
2847	0	0	0	0	0	0	0	5	0	1	2	0	0	3
1326	0	0	0	0	5	0	3	0	0	1	0	0	0	3
3519	0	1	1	0	7	0	0	0	0	0	0	0	0	3
3574	0	0	0	0	3	0	0	4	0	0	0	0	2	3
773	4	2	0	3	0	0	0	0	0	0	0	0	0	3
5547	7	1	0	0	1	0	0	0	0	0	0	0	0	3
5109	0	0	0	1	0	0	6	0	0	0	0	3	0	3
3675	0	0	0	3	6	0	0	0	0	1	0	0	0	3
462	0	0	1	0	0	4	0	0	5	0	0	0	0	3
4178	0	0	0	0	0	1	0	0	4	5	0	0	0	3
3689	0	0	0	6	0	0	3	0	0	0	1	0	0	3
315	3	3	4	0	0	0	0	0	0	0	0	0	0	3
3579	0	0	0	0	1	0	0	0	5	4	0	0	0	3
3149	0	2	0	2	6	0	0	0	0	0	0	0	0	3
381	2	2	0	0	6	0	0	0	0	0	0	0	0	3
5112	0	0	0	0	0	0	0	1	5	0	0	0	4	3
1174	0	0	0	0	0	0	3	0	0	3	5	0	0	3
585	0	0	0	6	3	0	0	2	0	0	0	0	0	3
5495	0	0	0	0	2	0	0	0	0	5	0	0	4	3
4840	1	1	0	0	9	0	0	0	0	0	0	0	0	3
1435	0	0	0	1	0	0	2	8	0	0	0	0	0	3
304	0	0	0	0	0	1	0	1	0	9	0	0	0	3
1284	0	0	0	0	0	0	0	0	5	6	1	0	0	3
708	1	0	0	0	1	0	0	0	0	0	0	0	10	3
364	0	0	0	0	3	1	0	0	0	0	0	0	8	3
4273	0	0	0	0	0	9	2	1	0	0	0	0	0	3
5027	0	0	0	0	1	8	0	3	0	0	0	0	0	3
4185	0	0	0	0	0	0	0	0	11	1	0	0	1	3
1420	11	1	0	1	0	0	0	0	0	0	0	0	0	3
5065	9	3	0	0	1	0	0	0	0	0	0	0	0	3
1686	0	0	0	0	0	1	0	0	0	1	0	12	0	3
832	5	7	2	0	0	0	0	0	0	0	0	0	0	3
5342	4	3	0	7	0	0	0	0	0	0	0	0	0	3
5513	0	0	0	12	1	0	0	1	0	0	0	0	0	3
1304	0	0	0	0	0	2	2	11	0	0	0	0	0	3
56	0	2	0	0	0	0	0	0	0	0	0	10	3	3
1123	0	1	0	0	0	0	10	0	4	0	0	0	0	3
4911	0	0	2	12	0	0	0	0	0	0	0	0	1	3
4373	1	6	0	0	8	0	0	0	0	0	0	0	0	3
4867	0	0	6	0	5	0	0	4	0	0	0	0	0	3
704	0	0	0	2	0	10	4	0	0	0	0	0	0	3
5425	0	0	0	0	0	0	0	0	0	0	5	2	9	3
677	0	0	3	0	0	0	0	0	8	0	5	0	0	3
215	1	9	0	0	0	0	0	0	7	0	0	0	0	3
1282	0	0	0	0	0	0	0	0	2	14	0	1	0	3
1786	0	0	0	4	3	0	0	0	0	10	0	0	0	3
4396	15	1	0	2	0	0	0	0	0	0	0	0	0	3
5367	0	0	0	0	0	0	0	0	1	0	0	5	12	3
5366	0	0	0	0	0	0	0	0	0	0	6	1	11	3
130	3	13	0	0	0	0	0	0	0	0	0	0	2	3
1816	0	0	0	0	0	0	0	0	0	0	10	3	5	3
3816	0	0	0	0	0	0	0	0	1	0	16	1	0	3
1600	0	0	0	0	0	0	0	0	7	2	9	0	0	3
3634	0	0	8	0	0	0	2	0	0	0	0	0	8	3
706	0	0	0	0	0	0	7	0	0	0	6	0	6	3
4799	0	0	2	0	2	0	16	0	0	0	0	0	0	3
739	0	0	0	6	10	4	0	0	0	0	0	0	0	3
5450	0	0	0	0	0	0	0	0	2	0	0	3	16	3
1182	0	0	4	0	0	0	0	0	16	1	0	0	0	3
5128	0	0	0	0	1	19	0	1	0	0	0	0	0	3
5233	0	1	0	13	8	0	0	0	0	0	0	0	0	3
916	0	0	0	0	0	5	0	0	0	0	7	0	11	3
71	0	0	0	0	21	1	2	0	0	0	0	0	0	3
5369	0	0	0	0	0	0	0	0	2	0	0	6	16	3
4320	0	2	0	0	0	0	0	15	0	0	0	0	7	3
155	0	0	1	0	0	0	0	0	9	0	0	15	0	3
1923	2	5	0	0	18	0	0	0	0	0	0	0	0	3
273	0	6	0	5	16	0	0	0	0	0	0	0	0	3
3633	0	1	0	1	25	0	0	0	0	0	0	0	0	3
4811	21	4	0	0	2	0	0	0	0	0	0	0	0	3
134	1	22	0	0	5	0	0	0	0	0	0	0	0	3
846	0	15	0	2	0	12	0	0	0	0	0	0	0	3
939	18	6	0	0	7	0	0	0	0	0	0	0	0	3
147	13	0	13	0	0	0	0	5	0	0	0	0	0	3
977	0	0	0	0	1	0	0	0	0	0	19	0	11	3
3042	0	0	0	31	1	1	0	0	0	0	0	0	0	3
251	0	0	4	0	0	0	0	0	13	17	0	0	0	3
825	0	0	0	13	15	0	0	6	0	0	0	0	0	3
3972	0	0	0	0	1	33	1	0	0	0	0	0	0	3
435	0	0	0	0	0	2	0	29	0	4	0	0	0	3
4198	0	2	0	0	0	0	0	0	1	0	0	0	35	3
217	0	0	0	0	0	0	0	0	0	0	4	33	3	3
853	0	0	4	0	0	0	0	0	32	0	0	0	6	3
4798	36	4	0	3	0	0	0	0	0	0	0	0	0	3
4990	5	36	0	0	0	0	0	0	0	0	0	0	2	3
822	0	0	1	0	0	0	0	0	0	0	1	41	0	3
20	30	12	0	0	2	0	0	0	0	0	0	0	0	3
98	0	0	0	0	0	0	0	0	0	0	35	2	8	3
4321	0	0	0	38	3	0	0	6	0	0	0	0	0	3
2158	0	0	0	0	0	8	34	0	0	6	0	0	0	3
396	0	11	0	0	0	29	9	0	0	0	0	0	0	3
4903	0	0	0	0	0	0	0	0	5	0	0	52	2	3
156	0	0	0	41	9	0	0	11	0	0	0	0	0	3
208	0	0	0	0	0	0	0	0	0	0	5	51	6	3
340	0	0	0	0	0	17	0	0	0	0	0	34	12	3
361	0	0	0	0	0	0	0	0	0	0	47	8	8	3
4959	0	1	0	8	55	0	0	0	0	0	0	0	0	3
640	0	0	10	2	0	0	0	53	0	0	0	0	0	3
413	0	0	0	1	64	0	0	0	0	1	0	0	0	3
191	3	0	24	0	0	39	0	0	0	0	0	0	0	3
188	0	0	0	0	0	0	18	0	0	0	0	45	3	3
5186	0	2	0	0	65	0	1	0	0	0	0	0	0	3
66	5	42	22	0	0	0	0	0	0	0	0	0	0	3
498	0	0	1	0	0	0	0	0	0	0	9	65	0	3
4904	0	0	0	1	0	1	76	0	0	0	0	0	0	3
587	0	3	0	45	32	0	0	0	0	0	0	0	0	3
272	0	0	0	1	9	0	0	0	0	0	0	78	0	3
280	0	23	0	1	0	0	0	0	0	0	0	0	73	3
73	0	48	31	23	0	0	0	0	0	0	0	0	0	3
58	0	0	0	0	0	0	2	0	5	0	0	0	98	3
2806	3	6	0	0	99	0	0	0	0	0	0	0	0	3
166	0	0	3	0	0	0	47	0	65	0	0	0	0	3
541	0	0	0	0	0	0	0	0	110	0	0	4	5	3
283	0	0	0	0	0	0	4	0	0	0	0	2	115	3
4973	111	0	7	0	0	0	0	0	0	0	5	0	0	3
4196	0	9	0	3	0	0	0	0	0	0	0	0	115	3
128	1	31	0	0	0	0	0	0	97	0	0	0	0	3
329	0	0	0	145	0	4	2	0	0	0	0	0	0	3
314	0	0	83	0	0	0	0	21	0	47	0	0	0	3
244	0	0	23	0	0	0	3	0	0	130	0	0	0	3
3210	30	22	0	0	122	0	0	0	0	0	0	0	0	3
211	0	0	0	0	0	0	71	0	0	4	0	0	103	3
250	137	9	0	43	0	0	0	0	0	0	0	0	0	3
237	0	0	0	0	0	0	0	21	0	157	29	0	0	3
271	0	0	0	0	105	35	0	84	0	0	0	0	0	3
118	0	0	3	0	0	221	0	2	0	0	0	0	0	3
48	0	0	0	5	0	1	0	0	0	0	0	0	221	3
289	0	0	0	0	0	87	0	0	0	46	0	110	0	3
108	1	27	0	249	0	0	0	0	0	0	0	0	0	3
194	2	0	0	309	1	0	0	0	0	0	0	0	0	3
4737	0	0	28	0	0	0	0	0	267	24	0	0	0	3
5118	0	0	0	31	281	0	0	0	0	8	0	0	0	3
135	0	0	0	0	0	14	0	0	316	4	0	0	0	3
2032	0	517	2	2	0	0	0	0	0	0	0	0	0	3
3070	0	0	0	32	422	0	0	70	0	0	0	0	0	3
176	4	522	0	4	0	0	0	0	0	0	0	0	0	3
26	0	0	0	0	0	0	0	0	43	0	0	174	456	3
5398	0	0	0	646	44	0	0	3	0	0	0	0	0	3
117	0	0	0	0	0	0	0	0	742	30	9	0	0	3
126	0	0	0	0	0	3	0	0	1	0	0	946	0	3
111	0	0	0	0	0	6	0	199	0	0	995	0	0	3
1066	0	0	0	0	0	0	0	0	0	0	513	60	635	3
5241	0	0	2	0	0	0	0	0	7	0	2335	0	0	3
5163	0	0	3165	0	0	1	0	0	0	2	0	0	0	3
2275	0	0	0	0	0	1	1	0	0	1	0	0	1	4
5543	0	0	1	1	0	0	1	0	0	0	0	1	0	4
1666	0	0	1	1	0	1	0	0	0	0	0	0	1	4
4823	1	1	0	0	1	0	1	0	0	0	0	0	0	4
5491	1	1	0	0	0	0	0	1	0	1	0	0	0	4
2588	1	0	1	0	0	0	0	0	0	1	0	0	1	4
3539	0	0	1	0	0	0	0	0	0	0	2	1	1	4
2939	0	0	0	0	0	0	2	0	1	0	1	1	0	4
3647	0	0	0	0	0	1	0	1	0	0	0	1	2	4
1759	0	0	2	0	0	1	1	0	0	0	0	1	0	4
5468	0	0	1	0	0	1	0	2	0	0	0	1	0	4
3668	0	0	0	1	1	0	0	2	0	1	0	0	0	4
3463	0	1	0	2	0	0	0	0	1	1	0	0	0	4
2809	0	0	0	1	0	1	1	0	0	0	2	0	0	4
2257	1	0	0	1	0	3	0	0	0	1	0	0	0	4
2632	0	1	0	0	0	0	0	0	0	1	0	2	2	4
1958	0	0	0	0	0	0	1	0	2	2	0	0	1	4
2908	0	0	0	0	0	0	3	1	0	0	1	1	0	4
3513	0	0	0	1	1	0	3	0	1	0	0	0	0	4
3679	1	2	0	0	1	0	2	0	0	0	0	0	0	4
2539	1	1	0	1	3	0	0	0	0	0	0	0	0	4
5490	3	0	0	0	0	0	0	1	0	1	0	0	1	4
5087	0	0	0	2	0	1	0	0	2	1	0	0	0	4
3528	0	0	0	1	0	0	0	2	0	0	1	0	2	4
1967	0	0	0	0	0	1	0	0	1	2	0	0	3	4
10	0	3	0	0	0	0	0	0	0	1	0	2	1	4
4231	0	0	0	4	0	0	1	0	0	0	1	0	1	4
4842	0	0	0	0	0	0	0	2	1	0	2	0	2	4
5505	1	0	0	0	0	0	0	0	0	3	0	1	2	4
4829	0	0	0	0	2	1	0	2	2	0	0	0	0	4
5085	2	0	0	0	0	1	0	3	1	0	0	0	0	4
1513	0	1	1	2	0	3	0	0	0	0	0	0	0	4
4331	0	1	0	4	1	1	0	0	0	0	0	0	0	4
3576	1	1	0	0	3	2	0	0	0	0	0	0	0	4
1667	1	2	0	0	0	0	2	0	0	2	0	0	0	4
3670	0	0	1	0	0	1	0	3	0	2	0	0	0	4
97	0	0	0	0	0	1	0	0	0	4	0	1	1	4
4194	0	0	0	0	0	0	0	0	2	2	2	0	1	4
2734	0	0	1	0	0	1	0	1	0	0	0	0	5	4
1768	0	0	0	0	0	0	1	0	3	3	0	0	1	4
5356	0	1	0	0	1	0	5	0	0	0	0	1	0	4
3923	0	0	0	0	0	0	1	2	0	0	1	4	0	4
3839	5	0	0	1	0	1	0	1	0	0	0	0	0	4
433	0	2	0	1	0	3	3	0	0	0	0	0	0	4
5432	0	0	1	0	0	0	0	1	6	0	0	0	1	4
4759	0	1	0	0	3	0	4	0	0	1	0	0	0	4
4367	0	0	0	0	2	0	0	2	1	4	0	0	0	4
2750	3	3	1	2	0	0	0	0	0	0	0	0	0	4
125	0	0	1	0	0	1	0	0	0	2	0	0	5	4
4351	0	1	0	1	0	4	0	0	0	3	0	0	0	4
3772	0	0	0	0	0	0	0	0	5	1	3	1	0	4
1031	0	0	3	0	0	0	0	0	3	3	0	1	0	4
4343	0	0	0	0	0	0	0	6	1	0	0	2	1	4
16	6	0	0	1	0	0	0	0	0	1	0	2	0	4
3931	0	0	0	0	0	0	1	0	1	0	0	3	6	4
3610	0	0	0	0	2	0	1	0	0	3	0	0	5	4
2087	0	0	0	0	0	0	0	3	2	0	0	4	2	4
5110	0	0	1	0	0	0	0	1	4	0	0	0	5	4
4359	0	0	0	0	0	0	0	5	0	0	2	2	2	4
3957	0	0	1	0	0	0	0	1	2	0	0	0	8	4
4969	0	0	1	0	0	1	0	0	1	9	0	0	0	4
2690	0	5	0	5	1	1	0	0	0	0	0	0	0	4
2490	0	2	0	0	0	0	6	2	4	0	0	0	0	4
4989	0	0	0	0	0	2	0	0	4	5	3	0	0	4
5503	0	1	0	0	0	0	4	0	1	0	9	0	0	4
3651	0	3	0	6	4	0	0	0	0	0	0	2	0	4
268	0	0	0	0	4	0	1	0	0	0	0	7	4	4
1132	1	0	4	0	0	0	0	7	4	0	0	0	0	4
2487	0	0	0	0	0	2	0	0	9	3	0	2	0	4
4204	0	0	1	0	0	0	0	2	5	0	0	0	9	4
5546	3	0	0	6	3	5	0	0	0	0	0	0	0	4
3069	0	0	0	0	0	0	0	0	3	0	1	10	3	4
3608	0	0	5	0	1	0	0	0	0	0	3	8	0	4
4391	0	2	11	0	0	0	0	2	2	0	0	0	0	4
4257	9	1	0	0	6	0	0	0	0	0	0	2	0	4
4783	0	0	0	3	9	0	6	0	0	0	0	0	1	4
1281	0	0	8	0	0	0	0	1	8	0	0	2	0	4
2814	0	3	8	0	0	0	0	0	0	0	2	0	6	4
1039	3	0	0	1	7	0	0	0	0	11	0	0	0	4
246	0	0	6	0	0	10	0	0	1	0	6	0	0	4
1336	0	0	2	0	0	0	0	0	12	9	0	0	1	4
415	0	4	0	6	7	0	0	8	0	0	0	0	0	4
350	0	0	0	0	2	3	0	6	0	0	0	0	14	4
4369	0	0	0	0	0	0	0	1	4	20	0	1	0	4
5056	0	0	0	0	0	0	0	4	5	14	0	4	0	4
800	3	0	0	1	23	0	1	0	0	0	0	0	0	4
266	0	0	0	0	0	6	17	0	0	2	0	3	0	4
653	1	0	0	4	0	0	18	0	0	0	0	0	6	4
5255	0	1	0	0	0	0	0	1	1	0	0	0	26	4
12	0	0	0	0	0	7	0	0	9	13	1	0	0	4
2130	0	0	0	0	0	0	0	4	17	5	0	4	0	4
4758	0	0	0	0	0	0	0	0	0	5	9	11	6	4
44	0	0	17	0	0	0	0	5	0	3	8	0	0	4
395	0	0	5	0	0	8	0	19	0	0	0	0	4	4
356	0	0	22	0	1	0	0	0	3	0	0	0	10	4
331	0	0	0	5	30	3	3	0	0	0	0	0	0	4
158	0	1	0	0	0	6	0	0	0	0	0	16	18	4
1289	0	0	1	0	0	1	0	0	3	38	0	0	0	4
218	0	0	0	0	0	0	0	6	6	0	0	2	29	4
3299	0	0	0	0	0	0	0	1	1	0	5	37	0	4
714	33	7	4	0	0	0	1	0	0	0	0	0	0	4
5266	16	0	18	0	0	0	0	0	3	10	0	0	0	4
332	0	0	0	0	0	42	0	2	2	0	1	0	0	4
2111	11	8	0	5	0	0	0	0	0	0	0	0	24	4
980	0	0	3	0	0	0	0	3	0	0	5	43	0	4
4955	0	0	9	0	0	19	0	0	0	27	1	0	0	4
3837	0	0	0	2	0	0	0	0	0	0	49	1	5	4
5352	9	18	0	0	2	0	0	0	0	30	0	0	0	4
5459	0	0	0	0	0	0	0	1	1	0	44	14	0	4
5062	0	0	1	1	0	0	65	4	0	0	0	0	0	4
76	0	0	2	38	2	0	0	0	0	0	0	40	0	4
5000	5	7	41	30	0	0	0	0	0	0	0	0	0	4
660	0	0	0	0	0	0	0	0	1	2	59	30	0	4
562	0	0	0	0	0	0	0	1	4	0	61	37	0	4
678	0	0	11	81	0	0	0	1	0	0	18	0	0	4
310	0	0	0	20	0	0	59	34	0	3	0	0	0	4
474	16	87	0	10	0	0	8	0	0	0	0	0	0	4
402	22	2	0	14	0	0	0	0	0	0	0	0	129	4
4148	2	173	0	2	0	7	0	0	0	0	0	0	0	4
4775	150	30	0	0	5	0	3	0	0	0	0	0	0	4
1075	0	2	0	0	19	0	0	0	46	0	0	0	139	4
341	0	0	2	0	0	0	0	0	0	0	166	28	12	4
367	0	0	20	0	0	0	0	0	184	0	8	0	4	4
67	45	44	2	186	0	0	0	0	0	0	0	0	0	4
168	0	0	0	0	0	0	4	0	0	0	25	250	1	4
17	2	316	3	3	0	0	0	0	0	0	0	0	0	4
15	0	0	0	0	0	0	0	3	11	0	295	85	0	4
3628	0	0	17	0	0	16	0	0	0	277	0	0	169	4
184	0	0	0	0	0	0	0	0	9	7	468	43	0	4
5151	133	9	2	390	0	0	0	0	0	0	0	0	0	4
1159	42	0	16	466	0	0	21	0	0	0	0	0	0	4
1509	0	4	0	0	0	60	0	0	429	137	0	0	0	4
86	0	0	0	0	0	0	0	14	8	1	0	710	0	4
87	858	26	0	44	70	0	0	0	0	0	0	0	0	4
3581	0	0	0	0	0	0	0	0	928	0	67	259	21	4
5446	84	22	0	0	1319	0	9	0	0	0	0	0	0	4
5412	0	0	0	0	0	0	0	4	28	0	1185	417	0	4
5360	0	92	0	0	0	0	0	19	0	0	0	1550	77	4
5331	3178	0	0	0	30	0	1	0	0	0	0	1	0	4
2993	0	1	0	1	0	1	1	0	0	1	0	0	0	5
5216	0	0	1	2	0	0	0	1	0	1	0	0	1	5
1823	0	0	0	1	0	0	1	0	0	1	2	1	0	5
2123	0	0	0	0	0	0	0	2	1	1	1	2	0	5
1390	1	1	0	2	0	0	2	1	0	0	0	0	0	5
4788	2	2	0	0	0	0	0	1	0	1	0	0	1	5
5472	0	0	0	1	3	0	2	0	1	0	0	1	0	5
1957	0	0	2	0	1	1	1	0	3	0	0	0	0	5
4130	0	0	0	1	2	2	0	0	1	0	0	2	0	5
5301	0	0	1	1	0	0	1	0	0	0	0	2	3	5
1637	1	0	1	0	0	0	3	0	0	0	1	0	2	5
4333	1	2	0	0	0	0	0	2	0	1	0	0	2	5
599	0	0	0	2	0	1	0	1	0	0	0	2	2	5
2104	0	1	0	2	1	0	4	0	0	0	0	1	0	5
4205	0	0	1	0	0	1	0	0	1	0	0	2	4	5
4763	0	0	0	0	1	0	3	2	1	2	0	0	0	5
4187	0	0	0	0	0	0	0	2	3	0	2	1	2	5
2541	0	0	0	3	0	1	2	0	0	0	1	3	0	5
5140	1	1	0	1	1	0	6	0	0	0	0	0	0	5
1911	0	2	1	0	0	0	0	1	5	0	0	1	0	5
5141	0	1	0	2	1	1	0	0	0	5	0	0	0	5
3593	3	0	0	0	0	0	1	4	0	1	0	0	1	5
2373	0	0	1	0	0	0	0	0	0	2	1	3	4	5
5205	0	1	1	0	0	0	0	2	6	0	0	0	1	5
5252	0	0	0	0	2	0	0	0	1	1	5	0	2	5
1298	0	0	1	0	1	5	2	0	4	0	0	0	0	5
3166	0	1	0	0	1	0	1	0	0	0	8	0	3	5
1409	0	4	0	0	0	0	0	2	2	4	0	2	0	5
37	0	0	0	0	1	0	0	4	4	3	0	0	2	5
4150	0	0	5	2	0	3	0	2	0	0	0	2	0	5
5286	0	0	1	0	0	1	0	0	2	9	0	0	2	5
146	0	2	0	1	8	0	3	0	0	2	0	0	0	5
1111	0	4	5	0	0	0	0	2	3	2	0	0	0	5
751	0	1	2	0	0	0	2	0	2	0	10	0	0	5
5189	0	0	0	2	0	1	6	0	0	0	4	0	4	5
2945	0	2	8	0	0	0	0	0	5	1	0	0	1	5
1196	0	0	6	0	0	0	0	0	9	1	0	1	1	5
5198	0	0	0	0	0	0	0	1	0	5	2	5	7	5
3677	0	0	0	9	0	0	5	1	0	0	4	1	0	5
4114	0	0	8	3	0	3	5	0	0	0	0	1	0	5
5492	0	0	1	0	0	0	5	0	3	0	0	2	11	5
5115	0	0	1	0	0	0	0	0	8	9	2	2	0	5
5338	0	0	0	0	0	0	0	6	2	1	6	8	0	5
4358	0	0	1	0	0	0	0	6	5	0	3	8	0	5
2660	0	0	0	0	0	0	1	4	2	0	3	0	13	5
4361	0	0	0	0	0	0	0	10	3	1	3	7	0	5
2099	5	0	2	0	14	0	0	0	2	0	0	0	2	5
5034	3	8	6	10	0	1	0	0	0	0	0	0	0	5
5315	1	0	1	0	0	0	0	0	6	27	0	1	0	5
3835	0	0	1	0	0	0	0	1	7	2	0	0	26	5
4056	0	0	0	0	0	0	0	12	7	1	9	8	0	5
5408	0	0	0	0	0	0	1	0	0	8	6	15	8	5
520	11	21	4	0	1	0	1	0	0	0	0	0	0	5
5328	0	0	0	0	0	0	1	0	23	12	1	0	2	5
3656	0	4	4	6	0	0	0	0	13	13	0	0	0	5
3971	0	0	0	0	0	0	0	9	0	4	10	14	4	5
377	4	4	0	0	0	0	0	0	0	0	34	6	4	5
3171	1	0	0	3	0	12	0	0	0	0	36	0	1	5
926	0	0	0	21	0	0	8	17	0	0	7	0	3	5
5114	10	12	18	16	0	0	0	0	0	1	0	0	0	5
224	19	0	0	10	15	5	8	0	0	0	0	0	0	5
248	0	0	0	48	0	1	1	0	2	0	0	6	0	5
4326	0	0	0	0	8	23	0	7	0	24	3	0	0	5
428	16	0	0	13	33	0	1	0	0	3	0	0	0	5
140	0	0	3	0	0	0	0	0	7	3	35	20	0	5
4153	0	37	0	0	38	4	1	0	0	0	0	0	1	5
3962	0	0	17	0	1	1	0	0	0	0	0	56	7	5
38	0	1	0	24	39	0	0	9	0	0	0	28	0	5
542	0	0	7	0	0	5	0	0	38	33	0	0	23	5
101	0	0	4	45	0	0	5	24	0	0	0	34	0	5
3100	0	0	62	0	0	0	0	0	33	8	8	6	0	5
300	18	7	18	0	34	43	0	0	0	0	0	0	0	5
5206	0	0	32	0	36	0	27	0	25	0	0	1	0	5
4945	0	5	0	43	0	37	39	0	0	0	0	0	3	5
164	0	0	0	0	0	3	1	0	23	11	131	0	0	5
3159	0	0	0	1	0	0	0	0	65	0	91	49	1	5
238	0	1	0	34	40	0	1	0	0	0	0	164	0	5
113	6	245	0	5	0	0	6	0	0	1	0	0	0	5
335	0	0	0	0	0	26	0	0	223	12	0	20	1	5
70	1	0	0	0	119	566	0	65	0	0	0	27	0	5
157	0	0	39	0	0	0	21	71	537	129	0	0	0	5
41	1062	166	3	0	33	0	2	0	0	0	0	0	0	5
4314	8	1241	3	38	0	1	0	0	0	0	0	0	0	5
75	12	202	0	0	6	63	0	1048	0	0	0	0	0	5
39	2	0	12	0	0	0	0	0	0	0	959	6	802	5
5184	0	0	495	0	0	0	0	928	142	456	226	0	0	5
2970	0	0	0	0	6	0	5	3743	0	0	676	0	10	5
9	0	0	37	1	11	0	8373	20	0	0	0	0	0	5
4929	1	1	0	1	1	2	0	1	0	0	0	0	0	6
5343	0	0	0	1	0	1	1	0	0	0	1	1	2	6
2171	0	1	1	0	0	0	0	2	0	1	2	0	1	6
4900	0	0	0	0	1	0	2	1	1	2	0	1	0	6
3667	1	0	1	0	0	0	1	0	2	5	0	0	1	6
3945	0	1	0	0	2	0	0	0	1	1	0	5	2	6
3390	2	4	1	1	0	3	0	0	0	0	0	0	1	6
3924	0	0	0	1	0	0	1	3	0	0	2	2	3	6
3283	0	2	0	0	0	0	2	0	1	1	0	1	6	6
4805	2	2	0	1	4	1	3	0	0	0	0	0	0	6
4315	0	4	0	1	4	1	1	2	0	0	0	0	0	6
4147	0	0	0	0	0	0	2	1	3	0	1	3	4	6
47	0	0	0	0	1	1	5	0	1	2	0	0	4	6
3646	0	2	0	1	1	2	7	0	0	0	0	0	1	6
3207	0	0	0	0	3	1	3	5	1	2	0	0	0	6
2088	0	0	4	3	0	2	0	2	0	2	0	2	0	6
4293	4	5	0	0	0	0	1	1	0	1	0	0	4	6
1005	0	0	1	1	0	8	2	0	0	4	0	0	1	6
5512	0	0	3	3	1	8	0	1	0	0	0	0	1	6
3104	0	2	0	0	1	0	4	4	1	6	0	0	0	6
